episode,reward,steps,epsilon
570.0,-20.000000000000014,200.0,0.05743227569078546
571.0,5.100000000000055,200.0,0.05714511431233153
572.0,-20.000000000000014,200.0,0.05685938874076987
573.0,5.100000000000055,200.0,0.056575091797066025
574.0,-107.29999999999998,74.0,0.056292216338080694
575.0,-104.9,50.0,0.05601075525639029
576.0,-20.000000000000014,200.0,0.05573070148010834
577.0,5.100000000000055,200.0,0.0554520479727078
578.0,5.100000000000055,200.0,0.05517478773284426
579.0,-103.3,34.0,0.05489891379418004
580.0,-20.000000000000014,200.0,0.05462441922520914
581.0,-20.000000000000014,200.0,0.0543512971290831
582.0,-20.000000000000014,200.0,0.05407954064343768
583.0,-20.000000000000014,200.0,0.05380914294022049
584.0,-20.000000000000014,200.0,0.05354009722551939
585.0,-67.19999999999997,173.0,0.05327239673939179
586.0,-68.19999999999999,183.0,0.053006034755694834
587.0,-20.000000000000014,200.0,0.052741004581916356
588.0,-57.69999999999999,78.0,0.052477299559006776
589.0,-20.000000000000014,200.0,0.052214913061211746
590.0,-114.59999999999997,147.0,0.05195383849590569
591.0,-20.000000000000014,200.0,0.05169406930342616
592.0,-20.000000000000014,200.0,0.05143559895690903
593.0,-20.000000000000014,200.0,0.051178420962124486
594.0,-119.1,192.0,0.05092252885731386
595.0,-20.000000000000014,200.0,0.05066791621302729
596.0,5.100000000000049,200.0,0.05041457663196215
597.0,-20.000000000000014,200.0,0.050162503748802344
598.0,-20.000000000000014,200.0,0.05
599.0,5.100000000000012,200.0,0.05
600.0,-20.000000000000014,200.0,0.05
601.0,-20.000000000000014,200.0,0.05
602.0,-20.000000000000014,200.0,0.05
603.0,-59.499999999999986,96.0,0.05
604.0,-20.000000000000014,200.0,0.05
605.0,-20.000000000000014,200.0,0.05
606.0,-20.000000000000014,200.0,0.05
607.0,-20.000000000000014,200.0,0.05
608.0,-20.000000000000014,200.0,0.05
609.0,-20.000000000000014,200.0,0.05
610.0,-20.000000000000014,200.0,0.05
611.0,-20.000000000000014,200.0,0.05
612.0,-20.000000000000014,200.0,0.05
613.0,-20.000000000000014,200.0,0.05
614.0,-20.000000000000014,200.0,0.05
615.0,-68.9,190.0,0.05
616.0,-20.000000000000014,200.0,0.05
617.0,-20.000000000000014,200.0,0.05
618.0,-20.000000000000014,200.0,0.05
619.0,-20.000000000000014,200.0,0.05
620.0,-104.1,42.0,0.05
621.0,-20.000000000000014,200.0,0.05
622.0,-20.000000000000014,200.0,0.05
623.0,-109.89999999999998,100.0,0.05
624.0,-117.89999999999998,180.0,0.05
625.0,5.099999999999948,200.0,0.05
626.0,-20.000000000000014,200.0,0.05
627.0,-113.29999999999997,134.0,0.05
628.0,-20.000000000000014,200.0,0.05
629.0,-20.000000000000014,200.0,0.05
630.0,-20.000000000000014,200.0,0.05
631.0,-59.79999999999998,99.0,0.05
632.0,-20.000000000000014,200.0,0.05
633.0,-20.000000000000014,200.0,0.05
634.0,-20.000000000000014,200.0,0.05
635.0,-20.000000000000014,200.0,0.05
636.0,-20.000000000000014,200.0,0.05
637.0,-20.000000000000014,200.0,0.05
638.0,-20.000000000000014,200.0,0.05
639.0,-20.000000000000014,200.0,0.05
640.0,-20.000000000000014,200.0,0.05
641.0,-20.000000000000014,200.0,0.05
642.0,-20.000000000000014,200.0,0.05
643.0,-20.000000000000014,200.0,0.05
644.0,5.100000000000005,200.0,0.05
645.0,-20.000000000000014,200.0,0.05
646.0,5.100000000000026,200.0,0.05
647.0,-20.000000000000014,200.0,0.05
648.0,5.100000000000039,200.0,0.05
649.0,5.099999999999955,200.0,0.05
650.0,-105.89999999999999,60.0,0.05
651.0,-20.000000000000014,200.0,0.05
652.0,5.100000000000001,200.0,0.05
653.0,5.100000000000055,200.0,0.05
654.0,5.0999999999999694,200.0,0.05
655.0,-20.000000000000014,200.0,0.05
656.0,5.1000000000000405,200.0,0.05
657.0,5.1000000000000085,200.0,0.05
658.0,5.099999999999959,200.0,0.05
659.0,5.100000000000055,200.0,0.05
660.0,5.0999999999999766,200.0,0.05
661.0,5.1000000000000085,200.0,0.05
662.0,5.100000000000049,200.0,0.05
663.0,5.099999999999998,200.0,0.05
664.0,5.0999999999999375,200.0,0.05
665.0,-20.000000000000014,200.0,0.05
666.0,5.099999999999948,200.0,0.05
667.0,5.100000000000019,200.0,0.05
668.0,-20.000000000000014,200.0,0.05
669.0,-20.000000000000014,200.0,0.05
670.0,-103.5,36.0,0.05
671.0,-20.000000000000014,200.0,0.05
672.0,-20.000000000000014,200.0,0.05
673.0,-20.000000000000014,200.0,0.05
674.0,-101.1,12.0,0.05
675.0,-20.000000000000014,200.0,0.05
676.0,-20.000000000000014,200.0,0.05
677.0,-20.000000000000014,200.0,0.05
678.0,-20.000000000000014,200.0,0.05
679.0,-20.000000000000014,200.0,0.05
680.0,-20.000000000000014,200.0,0.05
681.0,-20.000000000000014,200.0,0.05
682.0,-20.000000000000014,200.0,0.05
683.0,-20.000000000000014,200.0,0.05
684.0,-20.000000000000014,200.0,0.05
685.0,-20.000000000000014,200.0,0.05
686.0,-119.9,200.0,0.05
687.0,-20.000000000000014,200.0,0.05
688.0,5.100000000000055,200.0,0.05
689.0,-20.000000000000014,200.0,0.05
690.0,5.099999999999991,200.0,0.05
691.0,-20.000000000000014,200.0,0.05
692.0,-104.3,44.0,0.05
693.0,-20.000000000000014,200.0,0.05
694.0,-20.000000000000014,200.0,0.05
695.0,-20.000000000000014,200.0,0.05
696.0,-20.000000000000014,200.0,0.05
697.0,-20.000000000000014,200.0,0.05
698.0,-20.000000000000014,200.0,0.05
699.0,-20.000000000000014,200.0,0.05
700.0,-100.7,8.0,0.05
701.0,-20.000000000000014,200.0,0.05
702.0,-20.000000000000014,200.0,0.05
703.0,-20.000000000000014,200.0,0.05
704.0,-108.59999999999998,87.0,0.05
705.0,-20.000000000000014,200.0,0.05
706.0,-116.79999999999997,169.0,0.05
707.0,-20.000000000000014,200.0,0.05
708.0,5.100000000000055,200.0,0.05
709.0,-20.000000000000014,200.0,0.05
710.0,-20.000000000000014,200.0,0.05
711.0,-20.000000000000014,200.0,0.05
712.0,-20.000000000000014,200.0,0.05
713.0,-115.39999999999996,155.0,0.05
714.0,-20.000000000000014,200.0,0.05
715.0,-20.000000000000014,200.0,0.05
716.0,-20.000000000000014,200.0,0.05
717.0,-110.59999999999998,107.0,0.05
718.0,-20.000000000000014,200.0,0.05
719.0,-20.000000000000014,200.0,0.05
720.0,-20.000000000000014,200.0,0.05
721.0,-20.000000000000014,200.0,0.05
722.0,-117.79999999999998,179.0,0.05
723.0,-106.8,69.0,0.05
724.0,-20.000000000000014,200.0,0.05
725.0,-104.2,43.0,0.05
726.0,-20.000000000000014,200.0,0.05
727.0,5.100000000000026,200.0,0.05
728.0,-20.000000000000014,200.0,0.05
729.0,5.100000000000051,200.0,0.05
730.0,-20.000000000000014,200.0,0.05
731.0,-20.000000000000014,200.0,0.05
732.0,-119.5,196.0,0.05
733.0,-20.000000000000014,200.0,0.05
734.0,-69.60000000000001,197.0,0.05
735.0,-20.000000000000014,200.0,0.05
736.0,-20.000000000000014,200.0,0.05
737.0,-20.000000000000014,200.0,0.05
738.0,-20.000000000000014,200.0,0.05
739.0,-20.000000000000014,200.0,0.05
740.0,5.100000000000037,200.0,0.05
741.0,-20.000000000000014,200.0,0.05
742.0,-20.000000000000014,200.0,0.05
743.0,-106.8,69.0,0.05
744.0,-101.1,12.0,0.05
745.0,-20.000000000000014,200.0,0.05
746.0,-20.000000000000014,200.0,0.05
747.0,-116.49999999999997,166.0,0.05
748.0,-20.000000000000014,200.0,0.05
749.0,-20.000000000000014,200.0,0.05
750.0,-116.29999999999995,164.0,0.05
751.0,-20.000000000000014,200.0,0.05
752.0,-20.000000000000014,200.0,0.05
753.0,-20.000000000000014,200.0,0.05
754.0,-20.000000000000014,200.0,0.05
755.0,-20.000000000000014,200.0,0.05
756.0,-103.1,32.0,0.05
757.0,-20.000000000000014,200.0,0.05
758.0,-20.000000000000014,200.0,0.05
759.0,-20.000000000000014,200.0,0.05
760.0,-106.89999999999999,70.0,0.05
761.0,-43.19999999999995,184.0,0.05
762.0,-20.000000000000014,200.0,0.05
763.0,-20.000000000000014,200.0,0.05
764.0,-20.000000000000014,200.0,0.05
765.0,-20.000000000000014,200.0,0.05
766.0,5.099999999999996,200.0,0.05
767.0,-108.39999999999999,85.0,0.05
768.0,-20.000000000000014,200.0,0.05
769.0,5.100000000000055,200.0,0.05
770.0,-92.3,175.0,0.05
771.0,-20.000000000000014,200.0,0.05
772.0,-103.3,34.0,0.05
773.0,-20.000000000000014,200.0,0.05
774.0,5.100000000000053,200.0,0.05
775.0,-20.000000000000014,200.0,0.05
776.0,-20.000000000000014,200.0,0.05
777.0,-20.000000000000014,200.0,0.05
778.0,-20.000000000000014,200.0,0.05
779.0,-20.000000000000014,200.0,0.05
780.0,5.099999999999927,200.0,0.05
781.0,5.099999999999945,200.0,0.05
782.0,-83.20000000000009,84.0,0.05
783.0,-20.000000000000014,200.0,0.05
784.0,5.100000000000055,200.0,0.05
785.0,-20.000000000000014,200.0,0.05
786.0,-114.59999999999997,147.0,0.05
787.0,5.099999999999955,200.0,0.05
788.0,-20.000000000000014,200.0,0.05
789.0,-20.000000000000014,200.0,0.05
790.0,-94.39999999999995,196.0,0.05
791.0,-20.000000000000014,200.0,0.05
792.0,-20.000000000000014,200.0,0.05
793.0,-20.000000000000014,200.0,0.05
794.0,5.100000000000005,200.0,0.05
795.0,5.100000000000055,200.0,0.05
796.0,5.100000000000055,200.0,0.05
797.0,5.099999999999923,200.0,0.05
798.0,-20.000000000000014,200.0,0.05
799.0,-60.89999999999998,110.0,0.05
800.0,-20.000000000000014,200.0,0.05
801.0,-116.99999999999997,171.0,0.05
802.0,-20.000000000000014,200.0,0.05
803.0,30.200000000000045,200.0,0.05
804.0,-20.000000000000014,200.0,0.05
805.0,5.100000000000055,200.0,0.05
806.0,-20.000000000000014,200.0,0.05
807.0,5.099999999999994,200.0,0.05
808.0,-20.000000000000014,200.0,0.05
809.0,-20.000000000000014,200.0,0.05
810.0,-20.000000000000014,200.0,0.05
811.0,5.099999999999962,200.0,0.05
812.0,5.100000000000055,200.0,0.05
813.0,5.099999999999948,200.0,0.05
814.0,5.099999999999959,200.0,0.05
815.0,5.099999999999962,200.0,0.05
816.0,5.099999999999952,200.0,0.05
817.0,5.100000000000037,200.0,0.05
818.0,5.099999999999955,200.0,0.05
819.0,-20.000000000000014,200.0,0.05
820.0,-20.000000000000014,200.0,0.05
821.0,5.100000000000055,200.0,0.05
822.0,5.0999999999999375,200.0,0.05
823.0,5.099999999999934,200.0,0.05
824.0,5.099999999999987,200.0,0.05
825.0,5.10000000000003,200.0,0.05
826.0,5.0999999999999375,200.0,0.05
827.0,5.09999999999998,200.0,0.05
828.0,5.100000000000055,200.0,0.05
829.0,5.0999999999999766,200.0,0.05
830.0,5.100000000000046,200.0,0.05
831.0,5.100000000000037,200.0,0.05
832.0,-104.0,41.0,0.05
833.0,-20.000000000000014,200.0,0.05
834.0,-20.000000000000014,200.0,0.05
835.0,-20.000000000000014,200.0,0.05
836.0,-20.000000000000014,200.0,0.05
837.0,-20.000000000000014,200.0,0.05
838.0,-20.000000000000014,200.0,0.05
839.0,-20.000000000000014,200.0,0.05
840.0,-20.000000000000014,200.0,0.05
841.0,-20.000000000000014,200.0,0.05
842.0,-20.000000000000014,200.0,0.05
843.0,-20.000000000000014,200.0,0.05
844.0,-20.000000000000014,200.0,0.05
845.0,-20.000000000000014,200.0,0.05
846.0,-20.000000000000014,200.0,0.05
847.0,-20.000000000000014,200.0,0.05
848.0,-20.000000000000014,200.0,0.05
849.0,-20.000000000000014,200.0,0.05
850.0,-20.000000000000014,200.0,0.05
851.0,-20.000000000000014,200.0,0.05
852.0,5.100000000000055,200.0,0.05
853.0,-20.000000000000014,200.0,0.05
854.0,-55.3,54.0,0.05
855.0,-118.19999999999999,183.0,0.05
856.0,-20.000000000000014,200.0,0.05
857.0,5.100000000000055,200.0,0.05
858.0,-20.000000000000014,200.0,0.05
859.0,5.100000000000033,200.0,0.05
860.0,5.100000000000055,200.0,0.05
861.0,-103.0,31.0,0.05
862.0,-20.000000000000014,200.0,0.05
863.0,-20.000000000000014,200.0,0.05
864.0,-20.000000000000014,200.0,0.05
865.0,-20.000000000000014,200.0,0.05
866.0,-20.000000000000014,200.0,0.05
867.0,-20.000000000000014,200.0,0.05
868.0,-94.79999999999995,200.0,0.05
869.0,-110.69999999999997,108.0,0.05
870.0,-20.000000000000014,200.0,0.05
871.0,-102.3,24.0,0.05
872.0,-20.000000000000014,200.0,0.05
873.0,5.099999999999998,200.0,0.05
874.0,-104.4,45.0,0.05
875.0,-20.000000000000014,200.0,0.05
876.0,-20.000000000000014,200.0,0.05
877.0,-119.4,195.0,0.05
878.0,-20.000000000000014,200.0,0.05
879.0,-20.000000000000014,200.0,0.05
880.0,-20.000000000000014,200.0,0.05
881.0,-20.000000000000014,200.0,0.05
882.0,-20.000000000000014,200.0,0.05
883.0,-103.8,39.0,0.05
884.0,-104.6,47.0,0.05
885.0,-20.000000000000014,200.0,0.05
886.0,-107.99999999999999,81.0,0.05
887.0,-20.000000000000014,200.0,0.05
888.0,-20.000000000000014,200.0,0.05
889.0,-20.000000000000014,200.0,0.05
890.0,-20.000000000000014,200.0,0.05
891.0,-20.000000000000014,200.0,0.05
892.0,-20.000000000000014,200.0,0.05
893.0,-20.000000000000014,200.0,0.05
894.0,-20.000000000000014,200.0,0.05
895.0,-20.000000000000014,200.0,0.05
896.0,-20.000000000000014,200.0,0.05
897.0,5.100000000000055,200.0,0.05
898.0,-20.000000000000014,200.0,0.05
899.0,-20.000000000000014,200.0,0.05
900.0,-20.000000000000014,200.0,0.05
901.0,-20.000000000000014,200.0,0.05
902.0,-20.000000000000014,200.0,0.05
903.0,5.100000000000055,200.0,0.05
904.0,5.099999999999952,200.0,0.05
905.0,-20.000000000000014,200.0,0.05
906.0,-20.000000000000014,200.0,0.05
907.0,-20.000000000000014,200.0,0.05
908.0,5.100000000000055,200.0,0.05
909.0,5.099999999999966,200.0,0.05
910.0,-20.000000000000014,200.0,0.05
911.0,-100.9,10.0,0.05
912.0,5.099999999999966,200.0,0.05
913.0,5.100000000000055,200.0,0.05
914.0,5.0999999999999694,200.0,0.05
915.0,5.099999999999955,200.0,0.05
916.0,5.0999999999999766,200.0,0.05
917.0,5.100000000000026,200.0,0.05
918.0,-80.60000000000005,58.0,0.05
919.0,5.100000000000055,200.0,0.05
920.0,-36.20000000000003,114.0,0.05
921.0,-20.000000000000014,200.0,0.05
922.0,5.099999999999998,200.0,0.05
923.0,-20.000000000000014,200.0,0.05
924.0,-20.000000000000014,200.0,0.05
925.0,5.100000000000012,200.0,0.05
926.0,5.099999999999945,200.0,0.05
927.0,5.100000000000053,200.0,0.05
928.0,5.100000000000021,200.0,0.05
929.0,5.0999999999999694,200.0,0.05
930.0,5.100000000000055,200.0,0.05
931.0,5.099999999999991,200.0,0.05
932.0,5.100000000000055,200.0,0.05
933.0,-20.000000000000014,200.0,0.05
934.0,5.099999999999945,200.0,0.05
935.0,5.100000000000016,200.0,0.05
936.0,-20.000000000000014,200.0,0.05
937.0,5.099999999999962,200.0,0.05
938.0,5.099999999999991,200.0,0.05
939.0,5.0999999999999375,200.0,0.05
940.0,-105.3,54.0,0.05
941.0,5.100000000000055,200.0,0.05
942.0,5.100000000000055,200.0,0.05
943.0,-20.000000000000014,200.0,0.05
944.0,-20.000000000000014,200.0,0.05
945.0,-20.000000000000014,200.0,0.05
946.0,5.100000000000055,200.0,0.05
947.0,-20.000000000000014,200.0,0.05
948.0,-20.000000000000014,200.0,0.05
949.0,-20.000000000000014,200.0,0.05
950.0,5.0999999999999925,200.0,0.05
951.0,5.100000000000055,200.0,0.05
952.0,-20.000000000000014,200.0,0.05
953.0,-107.79999999999998,79.0,0.05
954.0,-106.19999999999999,63.0,0.05
955.0,-20.000000000000014,200.0,0.05
956.0,-20.000000000000014,200.0,0.05
957.0,-20.000000000000014,200.0,0.05
958.0,-20.000000000000014,200.0,0.05
959.0,-103.60000000000001,37.0,0.05
960.0,-20.000000000000014,200.0,0.05
961.0,-20.000000000000014,200.0,0.05
962.0,-60.49999999999998,106.0,0.05
963.0,5.100000000000055,200.0,0.05
964.0,-20.000000000000014,200.0,0.05
965.0,-20.000000000000014,200.0,0.05
966.0,-20.000000000000014,200.0,0.05
967.0,5.099999999999998,200.0,0.05
968.0,-20.000000000000014,200.0,0.05
969.0,-20.000000000000014,200.0,0.05
970.0,-20.000000000000014,200.0,0.05
971.0,-20.000000000000014,200.0,0.05
972.0,-105.6,57.0,0.05
973.0,-20.000000000000014,200.0,0.05
974.0,-20.000000000000014,200.0,0.05
975.0,-20.000000000000014,200.0,0.05
976.0,-20.000000000000014,200.0,0.05
977.0,-20.000000000000014,200.0,0.05
978.0,-20.000000000000014,200.0,0.05
979.0,-20.000000000000014,200.0,0.05
980.0,-20.000000000000014,200.0,0.05
981.0,5.100000000000048,200.0,0.05
982.0,-20.000000000000014,200.0,0.05
983.0,5.100000000000055,200.0,0.05
984.0,-20.000000000000014,200.0,0.05
985.0,5.100000000000055,200.0,0.05
986.0,-20.000000000000014,200.0,0.05
987.0,-20.000000000000014,200.0,0.05
988.0,-20.000000000000014,200.0,0.05
989.0,-20.000000000000014,200.0,0.05
990.0,-20.000000000000014,200.0,0.05
991.0,-20.000000000000014,200.0,0.05
992.0,-20.000000000000014,200.0,0.05
993.0,-20.000000000000014,200.0,0.05
994.0,-20.000000000000014,200.0,0.05
995.0,-20.000000000000014,200.0,0.05
996.0,-20.000000000000014,200.0,0.05
997.0,-20.000000000000014,200.0,0.05
998.0,-20.000000000000014,200.0,0.05
999.0,-20.000000000000014,200.0,0.05
1000.0,-20.000000000000014,200.0,0.05
1001.0,-20.000000000000014,200.0,0.05
1002.0,-20.000000000000014,200.0,0.05
1003.0,-20.000000000000014,200.0,0.05
1004.0,5.100000000000055,200.0,0.05
1005.0,-20.000000000000014,200.0,0.05
1006.0,-20.000000000000014,200.0,0.05
1007.0,-20.000000000000014,200.0,0.05
1008.0,-20.000000000000014,200.0,0.05
1009.0,5.100000000000055,200.0,0.05
1010.0,5.100000000000055,200.0,0.05
1011.0,-20.000000000000014,200.0,0.05
1012.0,-20.000000000000014,200.0,0.05
1013.0,5.099999999999998,200.0,0.05
1014.0,5.100000000000055,200.0,0.05
1015.0,5.099999999999998,200.0,0.05
1016.0,5.099999999999945,200.0,0.05
1017.0,-20.000000000000014,200.0,0.05
1018.0,5.0999999999999766,200.0,0.05
1019.0,5.100000000000016,200.0,0.05
1020.0,5.0999999999999375,200.0,0.05
1021.0,-20.000000000000014,200.0,0.05
1022.0,-20.000000000000014,200.0,0.05
1023.0,5.099999999999962,200.0,0.05
1024.0,5.100000000000053,200.0,0.05
1025.0,5.100000000000023,200.0,0.05
1026.0,5.099999999999934,200.0,0.05
1027.0,5.100000000000019,200.0,0.05
1028.0,-20.000000000000014,200.0,0.05
1029.0,5.099999999999945,200.0,0.05
1030.0,5.099999999999991,200.0,0.05
1031.0,-20.000000000000014,200.0,0.05
1032.0,5.100000000000014,200.0,0.05
1033.0,5.099999999999998,200.0,0.05
1034.0,5.099999999999948,200.0,0.05
1035.0,5.099999999999966,200.0,0.05
1036.0,5.100000000000019,200.0,0.05
1037.0,5.099999999999934,200.0,0.05
1038.0,5.099999999999934,200.0,0.05
1039.0,5.099999999999934,200.0,0.05
1040.0,5.10000000000003,200.0,0.05
1041.0,5.099999999999998,200.0,0.05
1042.0,5.100000000000055,200.0,0.05
1043.0,5.09999999999993,200.0,0.05
1044.0,5.099999999999934,200.0,0.05
1045.0,5.100000000000005,200.0,0.05
1046.0,5.100000000000055,200.0,0.05
1047.0,5.099999999999962,200.0,0.05
1048.0,5.100000000000055,200.0,0.05
1049.0,5.099999999999934,200.0,0.05
1050.0,5.100000000000023,200.0,0.05
1051.0,5.099999999999927,200.0,0.05
1052.0,-20.000000000000014,200.0,0.05
1053.0,5.0999999999999766,200.0,0.05
1054.0,5.100000000000026,200.0,0.05
1055.0,5.100000000000026,200.0,0.05
1056.0,5.099999999999945,200.0,0.05
1057.0,5.099999999999973,200.0,0.05
1058.0,-20.000000000000014,200.0,0.05
1059.0,5.100000000000055,200.0,0.05
1060.0,-20.000000000000014,200.0,0.05
1061.0,5.0999999999999694,200.0,0.05
1062.0,5.0999999999999375,200.0,0.05
1063.0,-20.000000000000014,200.0,0.05
1064.0,5.099999999999994,200.0,0.05
1065.0,5.099999999999948,200.0,0.05
1066.0,5.0999999999999694,200.0,0.05
1067.0,5.099999999999994,200.0,0.05
1068.0,5.100000000000055,200.0,0.05
1069.0,5.100000000000005,200.0,0.05
1070.0,5.10000000000003,200.0,0.05
1071.0,5.0999999999999375,200.0,0.05
1072.0,5.0999999999999694,200.0,0.05
1073.0,-20.000000000000014,200.0,0.05
1074.0,5.100000000000053,200.0,0.05
1075.0,5.10000000000003,200.0,0.05
1076.0,5.099999999999955,200.0,0.05
1077.0,5.099999999999927,200.0,0.05
1078.0,5.099999999999984,200.0,0.05
1079.0,5.100000000000012,200.0,0.05
1080.0,-103.4,35.0,0.05
1081.0,-20.000000000000014,200.0,0.05
1082.0,-20.000000000000014,200.0,0.05
1083.0,-20.000000000000014,200.0,0.05
1084.0,-20.000000000000014,200.0,0.05
1085.0,-20.000000000000014,200.0,0.05
1086.0,-20.000000000000014,200.0,0.05
1087.0,-20.000000000000014,200.0,0.05
1088.0,-20.000000000000014,200.0,0.05
1089.0,-101.0,11.0,0.05
1090.0,-20.000000000000014,200.0,0.05
1091.0,-20.000000000000014,200.0,0.05
1092.0,-20.000000000000014,200.0,0.05
1093.0,-20.000000000000014,200.0,0.05
1094.0,-20.000000000000014,200.0,0.05
1095.0,5.100000000000055,200.0,0.05
1096.0,-20.000000000000014,200.0,0.05
1097.0,-20.000000000000014,200.0,0.05
1098.0,-20.000000000000014,200.0,0.05
1099.0,-20.000000000000014,200.0,0.05
1100.0,-108.49999999999999,86.0,0.05
1101.0,-20.000000000000014,200.0,0.05
1102.0,-110.99999999999997,111.0,0.05
1103.0,-109.79999999999998,99.0,0.05
1104.0,-20.000000000000014,200.0,0.05
1105.0,-105.5,56.0,0.05
1106.0,-20.000000000000014,200.0,0.05
1107.0,-20.000000000000014,200.0,0.05
1108.0,5.100000000000055,200.0,0.05
1109.0,5.100000000000055,200.0,0.05
1110.0,-112.79999999999997,129.0,0.05
1111.0,-114.29999999999997,144.0,0.05
1112.0,-20.000000000000014,200.0,0.05
1113.0,5.100000000000055,200.0,0.05
1114.0,-20.000000000000014,200.0,0.05
1115.0,-20.000000000000014,200.0,0.05
1116.0,-20.000000000000014,200.0,0.05
1117.0,-59.79999999999998,99.0,0.05
1118.0,5.100000000000055,200.0,0.05
1119.0,5.099999999999991,200.0,0.05
1120.0,-112.29999999999997,124.0,0.05
1121.0,-20.000000000000014,200.0,0.05
1122.0,-20.000000000000014,200.0,0.05
1123.0,-20.000000000000014,200.0,0.05
1124.0,-113.49999999999997,136.0,0.05
1125.0,-20.000000000000014,200.0,0.05
1126.0,-20.000000000000014,200.0,0.05
1127.0,-20.000000000000014,200.0,0.05
1128.0,-112.09999999999997,122.0,0.05
1129.0,-112.29999999999997,124.0,0.05
1130.0,-20.000000000000014,200.0,0.05
1131.0,-20.000000000000014,200.0,0.05
1132.0,-20.000000000000014,200.0,0.05
1133.0,5.100000000000055,200.0,0.05
1134.0,5.099999999999991,200.0,0.05
1135.0,-20.000000000000014,200.0,0.05
1136.0,-20.000000000000014,200.0,0.05
1137.0,-20.000000000000014,200.0,0.05
1138.0,-20.000000000000014,200.0,0.05
1139.0,-20.000000000000014,200.0,0.05
1140.0,-20.000000000000014,200.0,0.05
1141.0,-20.000000000000014,200.0,0.05
1142.0,-20.000000000000014,200.0,0.05
1143.0,-119.1,192.0,0.05
1144.0,-107.79999999999998,79.0,0.05
1145.0,-20.000000000000014,200.0,0.05
1146.0,-20.000000000000014,200.0,0.05
1147.0,-20.000000000000014,200.0,0.05
1148.0,-20.000000000000014,200.0,0.05
1149.0,-20.000000000000014,200.0,0.05
1150.0,-20.000000000000014,200.0,0.05
1151.0,-20.000000000000014,200.0,0.05
1152.0,-20.000000000000014,200.0,0.05
1153.0,-20.000000000000014,200.0,0.05
1154.0,-118.19999999999999,183.0,0.05
1155.0,-104.8,49.0,0.05
1156.0,-20.000000000000014,200.0,0.05
1157.0,-20.000000000000014,200.0,0.05
1158.0,-111.19999999999997,113.0,0.05
1159.0,-20.000000000000014,200.0,0.05
1160.0,-20.000000000000014,200.0,0.05
1161.0,-20.000000000000014,200.0,0.05
1162.0,-20.000000000000014,200.0,0.05
1163.0,-20.000000000000014,200.0,0.05
1164.0,-20.000000000000014,200.0,0.05
1165.0,-20.000000000000014,200.0,0.05
1166.0,-20.000000000000014,200.0,0.05
1167.0,-20.000000000000014,200.0,0.05
1168.0,-116.49999999999997,166.0,0.05
1169.0,-20.000000000000014,200.0,0.05
1170.0,-112.59999999999997,127.0,0.05
1171.0,-20.000000000000014,200.0,0.05
1172.0,-20.000000000000014,200.0,0.05
1173.0,-20.000000000000014,200.0,0.05
1174.0,-20.000000000000014,200.0,0.05
1175.0,-20.000000000000014,200.0,0.05
1176.0,-20.000000000000014,200.0,0.05
1177.0,-105.5,56.0,0.05
1178.0,-20.000000000000014,200.0,0.05
1179.0,-20.000000000000014,200.0,0.05
1180.0,5.0999999999999766,200.0,0.05
1181.0,5.100000000000055,200.0,0.05
1182.0,-20.000000000000014,200.0,0.05
1183.0,5.1000000000000405,200.0,0.05
1184.0,-101.2,13.0,0.05
1185.0,5.100000000000055,200.0,0.05
1186.0,5.099999999999973,200.0,0.05
1187.0,5.100000000000053,200.0,0.05
1188.0,5.099999999999948,200.0,0.05
1189.0,5.099999999999952,200.0,0.05
1190.0,5.099999999999945,200.0,0.05
1191.0,5.100000000000055,200.0,0.05
1192.0,5.100000000000039,200.0,0.05
1193.0,-102.6,27.0,0.05
1194.0,-20.000000000000014,200.0,0.05
1195.0,-20.000000000000014,200.0,0.05
1196.0,-20.000000000000014,200.0,0.05
1197.0,-20.000000000000014,200.0,0.05
1198.0,-20.000000000000014,200.0,0.05
1199.0,-20.000000000000014,200.0,0.05
1200.0,5.099999999999955,200.0,0.05
1201.0,-20.000000000000014,200.0,0.05
1202.0,-20.000000000000014,200.0,0.05
1203.0,-20.000000000000014,200.0,0.05
1204.0,-20.000000000000014,200.0,0.05
1205.0,-20.000000000000014,200.0,0.05
1206.0,-20.000000000000014,200.0,0.05
1207.0,-20.000000000000014,200.0,0.05
1208.0,-20.000000000000014,200.0,0.05
1209.0,5.100000000000055,200.0,0.05
1210.0,5.100000000000033,200.0,0.05
1211.0,-101.3,14.0,0.05
1212.0,30.20000000000001,200.0,0.05
1213.0,-104.6,47.0,0.05
1214.0,5.100000000000055,200.0,0.05
1215.0,-54.9,50.0,0.05
1216.0,-20.000000000000014,200.0,0.05
1217.0,-20.000000000000014,200.0,0.05
1218.0,-20.000000000000014,200.0,0.05
1219.0,5.100000000000055,200.0,0.05
1220.0,-104.2,43.0,0.05
1221.0,5.100000000000053,200.0,0.05
1222.0,5.100000000000055,200.0,0.05
1223.0,-20.000000000000014,200.0,0.05
1224.0,-107.6,77.0,0.05
1225.0,-119.70000000000002,198.0,0.05
1226.0,-20.000000000000014,200.0,0.05
1227.0,-20.000000000000014,200.0,0.05
1228.0,-20.000000000000014,200.0,0.05
1229.0,-20.000000000000014,200.0,0.05
1230.0,-104.3,44.0,0.05
1231.0,-20.000000000000014,200.0,0.05
1232.0,-110.99999999999997,111.0,0.05
1233.0,-20.000000000000014,200.0,0.05
